time,household_power,solar_power,wind_power,PKR/kWh,House&RW_load,total_cost
07/08/2019 14:00,15325976.57,27405008.87,497348.755,17.5,15325976.57,268204590
07/08/2019 15:00,15856724.46,20311774.53,432616.699,17.5,15856724.46,277492678
07/08/2019 16:00,16588556.35,12598290.62,853457.695,17.5,16588556.35,290299736.2
07/08/2019 17:00,17450943.61,5255877.919,2024820.871,17.5,17450943.61,305391513.1
07/08/2019 18:00,18266938.45,650255.723,5553353.007,17.5,18266938.45,319671422.8
07/08/2019 19:00,18978181.63,0,14004012.36,17.5,18978181.63,332118178.5
07/08/2019 20:00,19542797.32,0,21622568.04,17.5,19542797.32,341998953
07/08/2019 21:00,19869749.86,0,25725090.87,17.5,19869749.86,347720622.5
07/08/2019 22:00,19851361.89,0,26076804.33,17.5,19851361.89,347398833
07/08/2019 23:00,19606371.05,0,24222108.23,17.5,19606371.05,343111493.4
08/08/2019 0:00,19214344.18,0,20844218.21,17.5,19214344.18,336251023.1
08/08/2019 1:00,18760478.37,0,16653605.49,17.5,18760478.37,328308371.4
08/08/2019 2:00,18244300.52,0,14486382.81,17.5,18244300.52,319275259.1
08/08/2019 3:00,17725612.48,0,13522905.42,17.5,17725612.48,310198218.4
08/08/2019 4:00,17138883.29,0,12899589.58,17.5,17138883.29,299930457.6
08/08/2019 5:00,16533471.61,6028.315,13207065.35,17.5,16533471.61,289335753.1
08/08/2019 6:00,15962552.72,3303907.465,13573092.94,17.5,15962552.72,279344672.6
08/08/2019 7:00,15496935.69,10290227.14,13070600.05,17.5,15496935.69,271196374.5
08/08/2019 8:00,15101448.25,18555557.89,7039290.763,17.5,15101448.25,264275344.4
08/08/2019 9:00,14844489.33,26406552.63,3855421.232,17.5,14844489.33,259778563.2
08/08/2019 10:00,14648174.33,30044987.22,2976974.866,17.5,14648174.33,256343050.8
08/08/2019 11:00,14553474.65,30053034.88,2816271.97,17.5,14553474.65,254685806.3
08/08/2019 12:00,14768580.4,32210440.63,2661672.044,17.5,14768580.4,258450156.9
08/08/2019 13:00,15382426.22,27910732.45,2199806.7,17.5,15382426.22,269192458.9
08/08/2019 14:00,16039571.4,24821715.33,1601538.747,17.5,16039571.4,280692499.5
08/08/2019 15:00,16653114.21,20264369.74,1160885.513,17.5,16653114.21,291429498.7
08/08/2019 16:00,17496008.53,13650277.26,912729.187,17.5,17496008.53,306180149.2
08/08/2019 17:00,18485309.98,6636531.21,931154.847,17.5,18485309.98,323492924.6
08/08/2019 18:00,19415262.51,935971.739,1621134.131,17.5,19415262.51,339767093.9
08/08/2019 19:00,20217984.8,0,3516484.61,17.5,20217984.8,353814734
08/08/2019 20:00,20845455.02,0,6373944.697,17.5,20845455.02,364795462.9
08/08/2019 21:00,21194227.81,0,8562911.365,17.5,21194227.81,370898986.6
08/08/2019 22:00,21143460.06,0,9011622.692,17.5,21143460.06,370010551.1
08/08/2019 23:00,20832158.13,0,8405219.002,17.5,20832158.13,364562767.3
09/08/2019 0:00,20353619.39,0,7912228.903,17.5,20353619.39,356188339.4
09/08/2019 1:00,19806488.51,0,8509208.195,17.5,19806488.51,346613549
09/08/2019 2:00,19191574.29,0,11850795.92,17.5,19191574.29,335852550.1
09/08/2019 3:00,18577305.54,0,17554300.58,17.5,18577305.54,325102847
09/08/2019 4:00,17890903.13,0,22308787.89,17.5,17890903.13,313090804.8
09/08/2019 5:00,17188578.63,0,22548133.28,17.5,17188578.63,300800126
09/08/2019 6:00,16529826.11,2223352.347,17798401.54,17.5,16529826.11,289271956.9
09/08/2019 7:00,15992584.75,6173932.42,12336723,17.5,15992584.75,279870233.1
09/08/2019 8:00,15536874.87,8339694.545,10645368.3,17.5,15536874.87,271895310.2
09/08/2019 9:00,15236807.83,11348270.48,12196620.65,17.5,15236807.83,266644136.9
09/08/2019 10:00,15005631.72,14036361.97,13780261.45,17.5,15005631.72,262598555.2
09/08/2019 11:00,14887209.83,16848494.28,13546158.08,17.5,14887209.83,260526172
09/08/2019 12:00,15106134.24,18823155.32,11387713.36,17.5,15106134.24,264357349.3
09/08/2019 13:00,15755260.97,18238953,8464199.363,17.5,15755260.97,275717067
09/08/2019 14:00,16447968.27,15144422.15,6281634.738,17.5,16447968.27,287839444.7
09/08/2019 15:00,17091119.49,11520681.24,5062309.785,17.5,17091119.49,299094591.1
09/08/2019 16:00,17978288.15,7134684.697,4451404.595,17.5,17978288.15,314620042.5
09/08/2019 17:00,19019887.52,3157259.383,4092995.726,17.5,19019887.52,332848031.5
09/08/2019 18:00,19996420.5,366510.691,3141607.095,17.5,19996420.5,349937358.7
09/08/2019 19:00,20836701.78,0,1961979.384,17.5,20836701.78,364642281.1
09/08/2019 20:00,21490785.69,0,670883.338,17.5,21490785.69,376088749.6
09/08/2019 21:00,21849747.02,0,633869.044,17.5,21849747.02,382370572.8
09/08/2019 22:00,21786222.06,0,2348860.86,17.5,21786222.06,381258886.1
09/08/2019 23:00,21448537.23,0,5993873.06,17.5,21448537.23,375349401.5
10/08/2019 0:00,20935746.74,0,8417620.345,17.5,20935746.74,366375568
10/08/2019 1:00,20352215.38,0,7775847.005,17.5,20352215.38,356163769.1
10/08/2019 2:00,19698390.27,0,6821130.285,17.5,19698390.27,344721829.7
10/08/2019 3:00,19046404.83,0,5780399.711,17.5,19046404.83,333312084.5
10/08/2019 4:00,18318730.49,0,4372417.2,17.5,18318730.49,320577783.6
10/08/2019 5:00,17574618.28,0,3127489.785,17.5,17574618.28,307555819.9
10/08/2019 6:00,16876867.8,3720406.585,2124488.096,17.5,16876867.8,295345186.5
10/08/2019 7:00,16307921.28,12647748.23,2800481.247,17.5,16307921.28,285388622.4
10/08/2019 8:00,15825284.9,22256440.95,3221426.616,17.5,15825284.9,276942485.7
10/08/2019 9:00,15507484.08,30048081.25,3559491.662,17.5,15507484.08,271380971.4
10/08/2019 10:00,15262484.33,35362279.76,4308777.527,17.5,15262484.33,267093475.7
10/08/2019 11:00,15136750.77,37082220.13,5537120.254,17.5,15136750.77,264893138.4
10/08/2019 12:00,15368348.79,37138098.56,8070937.791,17.5,15368348.79,268946103.8
10/08/2019 13:00,16055415.04,35055744.81,12432278.39,17.5,16055415.04,280969763.1
10/08/2019 14:00,16787564.88,28508188.1,16508712.66,17.5,16787564.88,293782385.4
10/08/2019 15:00,17465673.7,22855846.22,18816202.12,17.5,17465673.7,305649289.7
10/08/2019 16:00,18400097.52,15497875.5,19556616.83,17.5,18400097.52,322001706.6
10/08/2019 17:00,19494905.03,7118306.779,17945226.22,17.5,19494905.03,341160838
10/08/2019 18:00,20517026.67,861810.451,15500237.16,17.5,20517026.67,359047966.7
10/08/2019 19:00,21391042.36,0,14949501.4,17.5,21391042.36,374343241.3
10/08/2019 20:00,22064530.23,0,14220879.92,17.5,22064530.23,386129279
10/08/2019 21:00,22423580.65,0,13309239.99,17.5,22423580.65,392412661.3
10/08/2019 22:00,22335984.36,0,12150828.39,17.5,22335984.36,390879726.2
10/08/2019 23:00,21959734.53,0,10642663.61,17.5,21959734.53,384295354.3
11/08/2019 0:00,21400383.07,0,9358693.504,17.5,21400383.07,374506703.7
11/08/2019 1:00,20768291.75,0,8817784.237,17.5,20768291.75,363445105.6
11/08/2019 2:00,20064752.84,0,8920601.257,17.5,20064752.84,351133174.7
11/08/2019 3:00,19365496.93,0,8881733.454,17.5,19365496.93,338896196.3
11/08/2019 4:00,18590474.91,0,8127943.882,17.5,18590474.91,325333310.8
11/08/2019 5:00,17801755.94,0,6960138.109,17.5,17801755.94,311530729
11/08/2019 6:00,17064414.62,3994896.401,6102450.473,17.5,17064414.62,298627255.8
11/08/2019 7:00,16462999.89,12745876.13,10606133.77,17.5,16462999.89,288102498.1
11/08/2019 8:00,15953030.66,21934165.78,10627343.56,17.5,15953030.66,279178036.6
11/08/2019 9:00,15614185.15,28895264.29,10545579.48,17.5,15614185.15,273248240.1
11/08/2019 10:00,15351321.11,32638967.98,10608228.46,17.5,15351321.11,268648119.3
11/08/2019 11:00,15211147.79,33726855.54,10351714.43,17.5,15211147.79,266195086.3
11/08/2019 12:00,15434201.67,33105713.88,9304437.934,17.5,15434201.67,270098529.1
11/08/2019 13:00,16116933.53,30439584.25,7532175.663,17.5,16116933.53,282046336.8
11/08/2019 14:00,16841763.95,27282728.27,5126337.718,17.5,16841763.95,294730869.1
11/08/2019 15:00,17508755.86,20913658,3176947.354,17.5,17508755.86,306403227.6
11/08/2019 16:00,18430105.45,14246523.65,1863651.614,17.5,18430105.45,322526845.4
11/08/2019 17:00,19508104.92,6370325.799,1039121.794,17.5,19508104.92,341391836.1
11/08/2019 18:00,20509065.5,737500.477,540142.286,17.5,20509065.5,358908646.3
11/08/2019 19:00,21358549.62,0,235508.209,17.5,21358549.62,373774618.3
11/08/2019 20:00,22005584.68,0,100971.75,17.5,22005584.68,385097731.9
11/08/2019 21:00,22338498.45,0,102912.928,17.5,22338498.45,390923722.8
11/08/2019 22:00,22228303.44,0,212445.151,17.5,22228303.44,388995310.1
11/08/2019 23:00,21833839.87,0,361953.128,17.5,21833839.87,382092197.7
12/08/2019 0:00,21260832.42,0,502664.271,17.5,21260832.42,372064567.3
12/08/2019 1:00,20618873.82,0,638127.463,17.5,20618873.82,360830291.9
12/08/2019 2:00,19909474.99,0,1067029.063,17.5,19909474.99,348415812.4
12/08/2019 3:00,19207201.04,0,2159897.039,17.5,19207201.04,336126018.2
12/08/2019 4:00,18433444.58,0,3950077.244,17.5,18433444.58,322585280.2
12/08/2019 5:00,17649167.72,0,6556328.091,17.5,17649167.72,308860435.2
12/08/2019 6:00,16917870.07,4208477.264,8311971.818,17.5,16917870.07,296062726.2
12/08/2019 7:00,16321654.68,13420284.75,16311588.07,17.5,16321654.68,285628956.9
12/08/2019 8:00,15816496.34,22254191.31,16725037.56,17.5,15816496.34,276788686
12/08/2019 9:00,15479377.87,29588454.19,14324146.04,17.5,15479377.87,270889112.7
12/08/2019 10:00,15217132.91,33362444.98,11852737.99,17.5,15217132.91,266299825.9
12/08/2019 11:00,15074672.67,34752934.33,9956130.733,17.5,15074672.67,263806771.7
12/08/2019 12:00,15284260.7,36209429.92,8580084.555,17.5,15284260.7,267474562.2
12/08/2019 13:00,15937565.35,35122764.94,7791733.617,17.5,15937565.35,278907393.5
12/08/2019 14:00,16629639.16,29434496.8,8688439.314,17.5,16629639.16,291018685.2
12/08/2019 15:00,17263990.03,23845497.82,12199695.69,17.5,17263990.03,302119825.6
12/08/2019 16:00,18141279.59,16348742.19,18876786.74,17.5,18141279.59,317472392.8
12/08/2019 17:00,19166534.08,7522812.577,28174054.1,17.5,19166534.08,335414346.4
12/08/2019 18:00,20114839.58,809441.747,36670922.06,17.5,20114839.58,352009692.6
12/08/2019 19:00,20915262.46,0,41110185.37,17.5,20915262.46,366017093.1
12/08/2019 20:00,21519773.24,0,40895340.98,17.5,21519773.24,376596031.7
12/08/2019 21:00,21822650.36,0,37155179.58,17.5,21822650.36,381896381.3
12/08/2019 22:00,21702226.13,0,34856857.04,17.5,21702226.13,379788957.2
12/08/2019 23:00,21311699.56,0,35032939.2,17.5,21311699.56,372954742.4
13/08/2019 0:00,20752815.14,0,35312146.06,17.5,20752815.14,363174265
13/08/2019 1:00,20130405.53,0,34905289.57,17.5,20130405.53,352282096.8
13/08/2019 2:00,19446116.31,0,35184601.76,17.5,19446116.31,340307035.4
13/08/2019 3:00,18770815.93,0,35375135.21,17.5,18770815.93,328489278.8
13/08/2019 4:00,18029912.47,0,34594855.82,17.5,18029912.47,315523468.2
13/08/2019 5:00,17281174.95,0,32815785.71,17.5,17281174.95,302420561.7
13/08/2019 6:00,16584514.07,3893860.904,30709227.79,17.5,16584514.07,290228996.2
13/08/2019 7:00,16017242.89,12873034.57,33644749.31,17.5,16017242.89,280301750.5
13/08/2019 8:00,15537360.41,22028567.08,32437129.54,17.5,15537360.41,271903807.1
13/08/2019 9:00,15217297.25,29357666.24,29716876.73,17.5,15217297.25,266302701.9
13/08/2019 10:00,14968816.86,34308917.16,27110115.49,17.5,14968816.86,261954295.1
13/08/2019 11:00,14834216.15,36851704.65,25253401,17.5,14834216.15,259598782.5
13/08/2019 12:00,15032817.81,37100898.47,23779115.28,17.5,15032817.81,263074311.6
13/08/2019 13:00,15651551.17,35109180.27,23038795.69,17.5,15651551.17,273902145.4
13/08/2019 14:00,16308498.56,31458637.41,21355013.74,17.5,16308498.56,285398724.9
13/08/2019 15:00,16912916.89,25191856.89,20093359.91,17.5,16912916.89,295976045.5
13/08/2019 16:00,17749865.49,16952338.76,20243615.41,17.5,17749865.49,310622646
13/08/2019 17:00,18730654.91,7817567.451,22116140.05,17.5,18730654.91,327786460.9
13/08/2019 18:00,19643001.18,807324.491,26077052.1,17.5,19643001.18,343752520.6
13/08/2019 19:00,20419643.67,0,31526713.75,17.5,20419643.67,357343764.2
13/08/2019 20:00,21014415.63,0,35660333.78,17.5,21014415.63,367752273.5
13/08/2019 21:00,21325427.16,0,36433470.26,17.5,21325427.16,373194975.3
13/08/2019 22:00,21234349.64,0,35892817.65,17.5,21234349.64,371601118.8
13/08/2019 23:00,20885147.3,0,33989974.44,17.5,20885147.3,365490077.8
14/08/2019 0:00,20373453.77,0,31620843.36,17.5,20373453.77,356535441
14/08/2019 1:00,19798751.33,0,29602798.48,17.5,19798751.33,346478148.2
14/08/2019 2:00,19161770.31,0,28088086.91,17.5,19161770.31,335330980.5
14/08/2019 3:00,18530412.45,0,28145877.36,17.5,18530412.45,324282217.8
14/08/2019 4:00,17831908.51,0,28145901.04,17.5,17831908.51,312058398.8
14/08/2019 5:00,17121825.75,0,26758860.54,17.5,17121825.75,299631950.6
14/08/2019 6:00,16458532.32,3638941.416,23178764.55,17.5,16458532.32,288024315.5
14/08/2019 7:00,15918197.1,12142776.19,27354751.5,17.5,15918197.1,278568449.3
14/08/2019 8:00,15460502.92,20284822.97,31060661.3,17.5,15460502.92,270558801.2
14/08/2019 9:00,15157588.86,26142936.85,29511569.03,17.5,15157588.86,265257805
14/08/2019 10:00,14923423.26,30110570.63,25704963.35,17.5,14923423.26,261159907.1
14/08/2019 11:00,14800479.88,32653918.63,21791859.32,17.5,14800479.88,259008397.8
14/08/2019 12:00,15007594.21,34922431.25,17974763.25,17.5,15007594.21,262632898.6
14/08/2019 13:00,15633566.86,32450226.5,14663105.3,17.5,15633566.86,273587420
14/08/2019 14:00,16299488.73,26224856.4,11527669.94,17.5,16299488.73,285241052.7
14/08/2019 15:00,16914341.17,19435745.05,9498487.253,17.5,16914341.17,296000970.5
14/08/2019 16:00,17762910.39,12176769.2,9253760.759,17.5,17762910.39,310850931.8
14/08/2019 17:00,18756616.75,5166780.617,10686035.55,17.5,18756616.75,328240793.2
14/08/2019 18:00,19681967.49,521529.147,14045745.39,17.5,19681967.49,344434431.1
14/08/2019 19:00,20470442.28,0,17197219.34,17.5,20470442.28,358232740
14/08/2019 20:00,21074756.55,0,19640304.39,17.5,21074756.55,368808239.6
14/08/2019 21:00,21391709.27,0,19908821.36,17.5,21391709.27,374354912.2
14/08/2019 22:00,21301775.62,0,16287113.46,17.5,21301775.62,372781073.4
14/08/2019 23:00,20949813.71,0,11630993.33,17.5,20949813.71,366621739.9
15/08/2019 0:00,20432411.52,0,7640428.342,17.5,20432411.52,357567201.5
15/08/2019 1:00,19850156.82,0,5294856.59,17.5,19850156.82,347377744.4
15/08/2019 2:00,19204294.76,0,4358086.565,17.5,19204294.76,336075158.3
15/08/2019 3:00,18563569.33,0,4725132.783,17.5,18563569.33,324862463.2
15/08/2019 4:00,17855356.59,0,5974500.467,17.5,17855356.59,312468740.3
15/08/2019 5:00,17135941.19,0,7697744.426,17.5,17135941.19,299878970.7
15/08/2019 6:00,16464162.5,3427277.287,7410018.257,17.5,16464162.5,288122843.7
15/08/2019 7:00,15916316.85,10995678.22,7106886.293,17.5,15916316.85,278535544.9
15/08/2019 8:00,15451911.35,18933323.04,5672300.504,17.5,15451911.35,270408448.5
15/08/2019 9:00,15142681.7,25517992.23,4398437.661,17.5,15142681.7,264996929.8
15/08/2019 10:00,14902439.32,30863745.93,3169472.037,17.5,14902439.32,260792688.2
15/08/2019 11:00,14773140.49,32776506.13,2244315.719,17.5,14773140.49,258529958.6
15/08/2019 12:00,14971244.85,33051191.35,1592236.472,17.5,14971244.85,261996784.8
15/08/2019 13:00,15582865.41,31248855.42,1059804.929,17.5,15582865.41,272700144.7
15/08/2019 14:00,16231397.52,27363084.82,532197.821,17.5,16231397.52,284049456.6
15/08/2019 15:00,16826872.07,21167774.84,276543.019,17.5,16826872.07,294470261.2
15/08/2019 16:00,17649781.94,13948597.25,298132.222,17.5,17649781.94,308871184
15/08/2019 17:00,18611819.75,6173252.569,648445.259,17.5,18611819.75,325706845.6
15/08/2019 18:00,19502998.96,585859.817,1886023.36,17.5,19502998.96,341302481.9
15/08/2019 19:00,20256834.14,0,5146644.937,17.5,20256834.14,354494597.4
15/08/2019 20:00,20828151.31,0,10350143.58,17.5,20828151.31,364492648
15/08/2019 21:00,21117668.24,0,16508679.7,17.5,21117668.24,369559194.2
15/08/2019 22:00,21010956.43,0,21564890.2,17.5,21010956.43,367691737.5
15/08/2019 23:00,20650960.53,0,25056624.48,17.5,20650960.53,361391809.2
16/08/2019 0:00,20132711.79,0,26525724.89,17.5,20132711.79,352322456.2
16/08/2019 1:00,19554341.83,0,24990302.75,17.5,19554341.83,342200982
16/08/2019 2:00,18917300.82,0,22144345.18,17.5,18917300.82,331052764.3
16/08/2019 3:00,18288076.04,0,20148437.81,17.5,18288076.04,320041330.7
16/08/2019 4:00,17596529.43,0,21268091.85,17.5,17596529.43,307939265
16/08/2019 5:00,16896868.06,0,21482334.74,17.5,16896868.06,295695191.1
16/08/2019 6:00,16245451.77,3470796.637,18349852.93,17.5,16245451.77,284295405.9
16/08/2019 7:00,15715207.23,12005950.35,22377665.87,17.5,15715207.23,275016126.6
16/08/2019 8:00,15266760.84,21057270.13,22443382.64,17.5,15266760.84,267168314.7
16/08/2019 9:00,14968670.26,28383163.69,20275564.26,17.5,14968670.26,261951729.5
16/08/2019 10:00,14737921.38,33420004.03,17826824.17,17.5,14737921.38,257913624.2
16/08/2019 11:00,14614706.43,36103676.71,14618764.18,17.5,14614706.43,255757362.5
16/08/2019 12:00,14807089.52,36279065.55,11881659.41,17.5,14807089.52,259124066.5
16/08/2019 13:00,15398616.12,34436139.72,9939777.996,17.5,15398616.12,269475782.1
16/08/2019 14:00,16028238.34,25832490.5,9363645.267,17.5,16028238.34,280494171
16/08/2019 15:00,16609992.76,20458033.72,11135689.38,17.5,16609992.76,290674873.2
16/08/2019 16:00,17415273.53,13716963.74,15575742.18,17.5,17415273.53,304767286.7
16/08/2019 17:00,18360709.3,6109571.761,22387426.57,17.5,18360709.3,321312412.7
16/08/2019 18:00,19244454.35,556407.784,30376431.73,17.5,19244454.35,336777951.2
16/08/2019 19:00,20002033.26,0,36011944.5,17.5,20002033.26,350035582
16/08/2019 20:00,20588654.52,0,39422161.2,17.5,20588654.52,360301454.2
16/08/2019 21:00,20905594.32,0,41477647.02,17.5,20905594.32,365847900.5
16/08/2019 22:00,20837469.26,0,42596523.91,17.5,20837469.26,364655712
16/08/2019 23:00,20520744.47,0,42668357.25,17.5,20520744.47,359113028.3
17/08/2019 0:00,20046186.57,0,42643606.04,17.5,20046186.57,350808265
17/08/2019 1:00,19508997.42,0,41398581.9,17.5,19508997.42,341407454.8
17/08/2019 2:00,18909381.71,0,38823198.42,17.5,18909381.71,330914180
17/08/2019 3:00,18312844.46,0,33526860.81,17.5,18312844.46,320474778
17/08/2019 4:00,17648434.79,0,28055514.43,17.5,17648434.79,308847608.9
17/08/2019 5:00,16969902.41,0,22530808.56,17.5,16969902.41,296973292.1
17/08/2019 6:00,16334211.6,3172381.597,22435567.21,17.5,16334211.6,285848703.1
17/08/2019 7:00,15816276.53,11460717.87,18424326.53,17.5,15816276.53,276784839.2
17/08/2019 8:00,15377229.36,20410713.87,7991802.015,17.5,15377229.36,269101513.8
17/08/2019 9:00,15088571.55,27708550.39,2350792.92,17.5,15088571.55,264050002.2
17/08/2019 10:00,14866380.43,32980377.95,371645.356,17.5,14866380.43,260161657.5
17/08/2019 11:00,14753032.46,34035061.33,92265.826,17.5,14753032.46,258178068
17/08/2019 12:00,14965851.67,34523566.9,64889.707,17.5,14965851.67,261902404.2
17/08/2019 13:00,15594769.75,32756918.44,225744.264,17.5,15594769.75,272908470.6
17/08/2019 14:00,16265423.22,28129864.65,808255.01,17.5,16265423.22,284644906.4
17/08/2019 15:00,16887260.11,21135195.39,1653725.902,17.5,16887260.11,295527051.9
17/08/2019 16:00,17743863.53,13491977.58,3051069.917,17.5,17743863.53,310517611.7
17/08/2019 17:00,18747706.99,5681923.694,5974872.915,17.5,18747706.99,328084872.2
17/08/2019 18:00,19685648.08,516472.93,14251524.65,17.5,19685648.08,344498841.3
17/08/2019 19:00,20488572.66,0,29877610.08,17.5,20488572.66,358550021.6
17/08/2019 20:00,21108368.84,0,38527055.25,17.5,21108368.84,369396454.7
17/08/2019 21:00,21440578.76,0,39315707.56,17.5,21440578.76,375210128.3
17/08/2019 22:00,21363863.23,0,35748621.63,17.5,21363863.23,373867606.5
17/08/2019 23:00,21022648.76,0,30280794.06,17.5,21022648.76,367896353.2
18/08/2019 0:00,20513464.91,0,22541042.18,17.5,20513464.91,358985635.9
18/08/2019 1:00,19937372.5,0,16652098.95,17.5,19937372.5,348904018.8
18/08/2019 2:00,19295504.96,0,14397005.18,17.5,19295504.96,337671336.8
18/08/2019 3:00,18657284.85,0,13873855.05,17.5,18657284.85,326502484.8
18/08/2019 4:00,17949213.23,0,14414880.22,17.5,17949213.23,314111231.5
18/08/2019 5:00,17228175.32,0,14440549.54,17.5,17228175.32,301493068
18/08/2019 6:00,16553907.39,3377380.257,16342361.92,17.5,16553907.39,289693379.3
18/08/2019 7:00,16004173.43,12243535.36,18022971.3,17.5,16004173.43,280073035
18/08/2019 8:00,15538202.25,21656739.33,17223231.23,17.5,15538202.25,271918539.4
18/08/2019 9:00,15229463.94,29232475.44,14569047.98,17.5,15229463.94,266515618.9
18/08/2019 10:00,14990580.08,34293772.86,11236954.05,17.5,14990580.08,262335151.4
18/08/2019 11:00,14864759.9,35820416.27,8141873.362,17.5,14864759.9,260133298.2
18/08/2019 12:00,15074284.29,36415451.71,5743302.466,17.5,15074284.29,263799975.1
18/08/2019 13:00,15709231.73,34657056.28,4212066.405,17.5,15709231.73,274911555.3
18/08/2019 14:00,16384816.85,29794619.06,3425889.557,17.5,16384816.85,286734294.8
18/08/2019 15:00,17008841.66,23362642.29,4210737.334,17.5,17008841.66,297654729.1
18/08/2019 16:00,17870755.69,14963443.73,7007664.613,17.5,17870755.69,312738224.6
18/08/2019 17:00,18881034.61,6217451.585,12943438.35,17.5,18881034.61,330418105.6
18/08/2019 18:00,19823361.78,496897.213,27155253.51,17.5,19823361.78,346908831.1
18/08/2019 19:00,20628415.32,0,37971648.27,17.5,20628415.32,360997268.1
18/08/2019 20:00,21248243.21,0,39974744.22,17.5,21248243.21,371844256.2
18/08/2019 21:00,21577749.04,0,39675460.52,17.5,21577749.04,377610608.3
18/08/2019 22:00,21494735.93,0,38189825.58,17.5,21494735.93,376157878.7
18/08/2019 23:00,21145817.83,0,36282711.3,17.5,21145817.83,370051812
19/08/2019 0:00,20628661.21,0,34107979.39,17.5,20628661.21,361001571.2
19/08/2019 1:00,20045284.38,0,31385905.86,17.5,20045284.38,350792476.6
19/08/2019 2:00,19396504.46,0,26361766.01,17.5,19396504.46,339438828
19/08/2019 3:00,18752239.1,0,20939054.71,17.5,18752239.1,328164184.3
19/08/2019 4:00,18037778.92,0,17163912.55,17.5,18037778.92,315661131.2
19/08/2019 5:00,17310381.89,0,14692742.38,17.5,17310381.89,302931683.1
19/08/2019 6:00,16630286.31,3330633.549,9865049.423,17.5,16630286.31,291030010.4
19/08/2019 7:00,16076168.41,12309892.49,7885322.794,17.5,16076168.41,281332947.1
19/08/2019 8:00,15606704.02,21911118.35,7744270.963,17.5,15606704.02,273117320.4
19/08/2019 9:00,15296483.37,29674680.47,4789813.959,17.5,15296483.37,267688459
19/08/2019 10:00,15056975.38,34923749.32,2349111.951,17.5,15056975.38,263497069.2
19/08/2019 11:00,14932171.06,35723156.39,1210331.281,17.5,14932171.06,261312993.6
19/08/2019 12:00,15148361,36032214.84,665382.022,17.5,15148361,265096317.5
19/08/2019 13:00,15797947.91,33991732.79,358145.681,17.5,15797947.91,276464088.4
19/08/2019 14:00,16489876.1,30009546.9,146101.881,17.5,16489876.1,288572831.8
19/08/2019 15:00,17130172.73,23436353.22,49152.428,17.5,17130172.73,299778022.8
19/08/2019 16:00,18013903.24,14966252.09,15897.983,17.5,18013903.24,315243306.7
19/08/2019 17:00,19050033.18,6231746.104,10997.064,17.5,19050033.18,333375580.7
19/08/2019 18:00,20017711.93,479861.231,30247.112,17.5,20017711.93,350309958.8
19/08/2019 19:00,20845783.74,0,138651.862,17.5,20845783.74,364801215.5
19/08/2019 20:00,21484798.48,0,368138.868,17.5,21484798.48,375983973.4
19/08/2019 21:00,21826795.82,0,679727.838,17.5,21826795.82,381968926.8
19/08/2019 22:00,21746199.71,0,910318.656,17.5,21746199.71,380558494.9
19/08/2019 23:00,21392586.76,0,959048.49,17.5,21392586.76,374370268.2
20/08/2019 0:00,20865724.45,0,834961.529,17.5,20865724.45,365150177.9
20/08/2019 1:00,20270044.95,0,539725.721,17.5,20270044.95,354725786.6
20/08/2019 2:00,19606447.28,0,340450.816,17.5,19606447.28,343112827.4
20/08/2019 3:00,18946651.53,0,255151.523,17.5,18946651.53,331566401.7
20/08/2019 4:00,18214273.05,0,331538.055,17.5,18214273.05,318749778.3
20/08/2019 5:00,17468129.27,0,628960.466,17.5,17468129.27,305692262.3
20/08/2019 6:00,16770086.21,3084479.034,1002643.233,17.5,16770086.21,293476508.7
20/08/2019 7:00,16200802.13,11596460.42,2901461.077,17.5,16200802.13,283514037.2
20/08/2019 8:00,15718018.15,20861187.24,5312980.67,17.5,15718018.15,275065317.6
20/08/2019 9:00,15398001.48,28492962.14,3982309.316,17.5,15398001.48,269465026
20/08/2019 10:00,15150108.19,33750897.69,2458534.063,17.5,15150108.19,265126893.3
20/08/2019 11:00,15019161.58,36035625.42,1688708.572,17.5,15019161.58,262835327.7
20/08/2019 12:00,15235704,36479703.82,1311740.65,17.5,15235704,266624820
20/08/2019 13:00,15892808.93,34584143.21,1114229.26,17.5,15892808.93,278124156.3
20/08/2019 14:00,16590854.99,29944161.89,771402.029,17.5,16590854.99,290339962.3
20/08/2019 15:00,17233891.78,23317025.05,521928.312,17.5,17233891.78,301593106.2
20/08/2019 16:00,18121268.09,15144675.04,486016.323,17.5,18121268.09,317122191.6
20/08/2019 17:00,19159267.65,6375504.719,551109.282,17.5,19159267.65,335287183.9
20/08/2019 18:00,20123324.85,475232.397,820276.68,17.5,20123324.85,352158184.8
20/08/2019 19:00,20941669.59,0,1207553.501,17.5,20941669.59,366479217.7
20/08/2019 20:00,21565110.49,0,1296986.354,17.5,21565110.49,377389433.5
20/08/2019 21:00,21886197.09,0,1160345.187,17.5,21886197.09,383008449.1
20/08/2019 22:00,21780903.31,0,889937.275,17.5,21780903.31,381165807.9
20/08/2019 23:00,21401904.16,0,597221.922,17.5,21401904.16,374533322.8
21/08/2019 0:00,20850924.56,0,427184.541,17.5,20850924.56,364891179.8
21/08/2019 1:00,20233431.78,0,340320.823,17.5,20233431.78,354085056.1
21/08/2019 2:00,19551018.04,0,420287.216,17.5,19551018.04,342142815.7
21/08/2019 3:00,18875445.19,0,567925.555,17.5,18875445.19,330320290.8
21/08/2019 4:00,18131291.41,0,1218475.385,17.5,18131291.41,317297599.6
